INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
27622	Huy«n Hoang Ð¢ng Xà Biªn D¸	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1017	1780	890	763	1017	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27620
27623	Huy«n Hoang Ð¢ng Xà Biªn D¸	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1052	1842	921	789	1052	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27620
27624	Huy«n Hoang Ð¢ng Xà Biªn D¸	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1088	1904	952	816	1088	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27620
27625	Huy«n Hoang Ð¢ng Xà Biªn D¸	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1123	1966	983	842	1123	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27620
27626	Huy«n Hoang Ð¢ng Xà Biªn D¸	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1159	2028	1014	869	1159	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27620
27627	Huy«n Hoang Ð¢ng Xà Biªn D¸	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1194	2090	1045	896	1194	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27620
27628	Huy«n Hoang Ð¢ng Xà Biªn D¸	2762	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27620
27629	Huy«n Hoang Ð¢ng Xà Bäo Bäo	2762	95	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27620
27630	Oa Hoàng Long Mãng Trß·ng Thành	2763	5	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	750	1313	656	562	750	846	930	972	1099	1269	100	350	300	150	100	900000	27630
27631	Oa Hoàng Long Mãng Biªn D¸	2763	5	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	862	1510	755	647	862	846	930	972	1099	1269	100	350	300	150	100	900000	27630
27632	Oa Hoàng Long Mãng Biªn D¸	2763	5	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	975	1707	853	731	975	846	930	972	1099	1269	100	350	300	150	100	900000	27630
27639	Oa Hoàng Long Mãng Bäo Bäo	2763	5	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	750	1313	656	562	750	846	930	972	1099	1269	100	350	300	150	100	900000	27630
27640	Oa Hoàng Long Mãng Trß·ng Thành	2764	45	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	783	1370	685	587	783	948	1042	1090	1232	1422	100	350	300	150	100	900000	27640
27641	Oa Hoàng Long Mãng Biªn D¸	2764	45	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	861	1507	753	646	861	948	1042	1090	1232	1422	100	350	300	150	100	900000	27640
27642	Oa Hoàng Long Mãng Biªn D¸	2764	45	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	939	1644	822	704	939	948	1042	1090	1232	1422	100	350	300	150	100	900000	27640
27643	Oa Hoàng Long Mãng Biªn D¸	2764	45	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1018	1781	890	763	1018	948	1042	1090	1232	1422	100	350	300	150	100	900000	27640
27649	Oa Hoàng Long Mãng Bäo Bäo	2764	45	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	783	1370	685	587	783	948	1042	1090	1232	1422	100	350	300	150	100	900000	27640
27650	Oa Hoàng Long Mãng Trß·ng Thành	2765	55	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	816	1428	714	612	816	1051	1156	1208	1366	1576	100	350	300	150	100	900000	27650
27651	Oa Hoàng Long Mãng Biªn D¸	2765	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	877	1535	767	657	877	1051	1156	1208	1366	1576	100	350	300	150	100	900000	27650
27652	Oa Hoàng Long Mãng Biªn D¸	2765	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	938	1642	821	703	938	1051	1156	1208	1366	1576	100	350	300	150	100	900000	27650
27653	Oa Hoàng Long Mãng Biªn D¸	2765	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	999	1749	874	749	999	1051	1156	1208	1366	1576	100	350	300	150	100	900000	27650
27654	Oa Hoàng Long Mãng Biªn D¸	2765	55	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1060	1856	928	795	1060	1051	1156	1208	1366	1576	100	350	300	150	100	900000	27650
27659	Oa Hoàng Long Mãng Bäo Bäo	2765	55	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	816	1428	714	612	816	1051	1156	1208	1366	1576	100	350	300	150	100	900000	27650
27660	Oa Hoàng Long Mãng Trß·ng Thành	2766	65	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	848	1485	742	636	848	1153	1268	1325	1498	1729	100	350	300	150	100	900000	27660
27661	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	899	1574	787	674	899	1153	1268	1325	1498	1729	100	350	300	150	100	900000	27660
27662	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	950	1663	831	712	950	1153	1268	1325	1498	1729	100	350	300	150	100	900000	27660
27663	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1001	1752	876	751	1001	1153	1268	1325	1498	1729	100	350	300	150	100	900000	27660
27664	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1052	1841	920	789	1052	1153	1268	1325	1498	1729	100	350	300	150	100	900000	27660
27665	Oa Hoàng Long Mãng Biªn D¸	2766	65	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1103	1931	965	827	1103	1153	1268	1325	1498	1729	100	350	300	150	100	900000	27660
27669	Oa Hoàng Long Mãng Bäo Bäo	2766	65	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	848	1485	742	636	848	1153	1268	1325	1498	1729	100	350	300	150	100	900000	27660
27670	Oa Hoàng Long Mãng Trß·ng Thành	2767	75	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	881	1542	771	661	881	1255	1380	1443	1631	1882	100	350	300	150	100	900000	27670
27671	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1619	809	694	925	1255	1380	1443	1631	1882	100	350	300	150	100	900000	27670
27672	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	969	1697	848	727	969	1255	1380	1443	1631	1882	100	350	300	150	100	900000	27670
27673	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1013	1774	887	760	1013	1255	1380	1443	1631	1882	100	350	300	150	100	900000	27670
27674	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1057	1851	925	793	1057	1255	1380	1443	1631	1882	100	350	300	150	100	900000	27670
27675	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1928	964	826	1102	1255	1380	1443	1631	1882	100	350	300	150	100	900000	27670
27676	Oa Hoàng Long Mãng Biªn D¸	2767	75	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1146	2005	1002	859	1146	1255	1380	1443	1631	1882	100	350	300	150	100	900000	27670
27679	Oa Hoàng Long Mãng Bäo Bäo	2767	75	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	881	1542	771	661	881	1255	1380	1443	1631	1882	100	350	300	150	100	900000	27670
27680	Oa Hoàng Long Mãng Trß·ng Thành	2768	85	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	350	300	150	100	900000	27680
27681	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	952	1667	833	714	952	1357	1492	1560	1764	2035	100	350	300	150	100	900000	27680
27682	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	991	1735	867	743	991	1357	1492	1560	1764	2035	100	350	300	150	100	900000	27680
27683	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1031	1804	902	773	1031	1357	1492	1560	1764	2035	100	350	300	150	100	900000	27680
27684	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1070	1872	936	802	1070	1357	1492	1560	1764	2035	100	350	300	150	100	900000	27680
27685	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1109	1941	970	832	1109	1357	1492	1560	1764	2035	100	350	300	150	100	900000	27680
27686	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1148	2009	1004	861	1148	1357	1492	1560	1764	2035	100	350	300	150	100	900000	27680
27687	Oa Hoàng Long Mãng Biªn D¸	2768	85	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1187	2078	1039	890	1187	1357	1492	1560	1764	2035	100	350	300	150	100	900000	27680
27689	Oa Hoàng Long Mãng Bäo Bäo	2768	85	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	350	300	150	100	900000	27680
27690	Oa Hoàng Long Mãng Trß·ng Thành	2769	95	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27691	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	981	1718	859	736	981	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27692	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1017	1780	890	763	1017	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27693	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1052	1842	921	789	1052	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27694	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1088	1904	952	816	1088	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27695	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1123	1966	983	842	1123	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27696	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1159	2028	1014	869	1159	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27697	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1194	2090	1045	896	1194	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27698	Oa Hoàng Long Mãng Biªn D¸	2769	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27699	Oa Hoàng Long Mãng Bäo Bäo	2769	95	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27690
27700	Thái C± Long H°n Trß·ng Thành	2770	95	9	0	0	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27701	Thái C± Long H°n Biªn D¸	2770	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	613	920	1730	981	1227	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27702	Thái C± Long H°n Biªn D¸	2770	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	635	953	1793	1017	1271	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27703	Thái C± Long H°n Biªn D¸	2770	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	658	987	1855	1052	1316	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27704	Thái C± Long H°n Biªn D¸	2770	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	680	1020	1918	1088	1360	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27705	Thái C± Long H°n Biªn D¸	2770	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	702	1053	1980	1123	1404	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27706	Thái C± Long H°n Biªn D¸	2770	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	724	1086	2043	1159	1449	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27707	Thái C± Long H°n Biªn D¸	2770	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	746	1120	2105	1194	1493	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27708	Thái C± Long H°n Biªn D¸	2770	95	9	1	0	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	768	1153	2300	1230	1537	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27709	Thái C± Long H°n Bäo Bäo	2770	95	9	0	1	1000	10	692	600000	-1	-1	728	900000	670	550000	660	400000	655	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27700
27710	NgÕo Vân Thß½ng Long Trß·ng Thành	2771	95	9	0	0	1000	10	692	610000	-1	-1	728	910000	670	560000	660	410000	655	360000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27711	NgÕo Vân Thß½ng Long Biªn D¸	2771	95	9	1	0	1000	10	692	620000	-1	-1	728	920000	670	570000	660	420000	655	370000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	613	920	1730	981	1227	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27712	NgÕo Vân Thß½ng Long Biªn D¸	2771	95	9	1	0	1000	10	692	630000	-1	-1	728	930000	670	580000	660	430000	655	380000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	635	953	1793	1017	1271	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27713	NgÕo Vân Thß½ng Long Biªn D¸	2771	95	9	1	0	1000	10	692	640000	-1	-1	728	940000	670	590000	660	440000	655	390000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	658	987	1855	1052	1316	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27714	NgÕo Vân Thß½ng Long Biªn D¸	2771	95	9	1	0	1000	10	692	650000	-1	-1	728	950000	670	600000	660	450000	655	400000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	680	1020	1918	1088	1360	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27715	NgÕo Vân Thß½ng Long Biªn D¸	2771	95	9	1	0	1000	10	692	660000	-1	-1	728	960000	670	610000	660	460000	655	410000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	702	1053	1980	1123	1404	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27716	NgÕo Vân Thß½ng Long Biªn D¸	2771	95	9	1	0	1000	10	692	670000	-1	-1	728	970000	670	620000	660	470000	655	420000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	724	1086	2043	1159	1449	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27717	NgÕo Vân Thß½ng Long Biªn D¸	2771	95	9	1	0	1000	10	692	680000	-1	-1	728	980000	670	630000	660	480000	655	430000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	746	1120	2105	1194	1493	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27718	NgÕo Vân Thß½ng Long Biªn D¸	2771	95	9	1	0	1000	10	692	690000	-1	-1	728	990000	670	640000	660	490000	655	440000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	768	1153	2200	1230	1537	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27719	NgÕo Vân Thß½ng Long Bäo Bäo	2771	95	9	0	1	1000	10	692	700000	-1	-1	728	1000000	670	650000	660	500000	655	450000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	591	887	1668	946	1183	1459	1604	1677	1896	2388	500	150	100	150	100	900000	27710
27720	Oa Hoàng Long Mãng Trß·ng Thành	2772	95	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27721	Oa Hoàng Long Mãng Biªn D¸	2772	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	981	1718	859	736	981	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27722	Oa Hoàng Long Mãng Biªn D¸	2772	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1017	1780	890	763	1017	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27723	Oa Hoàng Long Mãng Biªn D¸	2772	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1052	1842	921	789	1052	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27724	Oa Hoàng Long Mãng Biªn D¸	2772	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1088	1904	952	816	1088	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27725	Oa Hoàng Long Mãng Biªn D¸	2772	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1123	1966	983	842	1123	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27726	Oa Hoàng Long Mãng Biªn D¸	2772	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1159	2028	1014	869	1159	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27727	Oa Hoàng Long Mãng Biªn D¸	2772	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1194	2090	1045	896	1194	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27728	Oa Hoàng Long Mãng Biªn D¸	2772	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2300	1076	922	1230	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27729	Oa Hoàng Long Mãng Bäo Bäo	2772	95	9	0	1	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2388	100	350	300	150	100	900000	27720
27730	Huy«n Hoang Ð¢ng Xà Trß·ng Thành	2773	95	9	0	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27730
27731	Huy«n Hoang Ð¢ng Xà Biªn D¸	2773	95	9	1	0	1000	10	737	300000	-1	-1	710	900000	658	250000	668	100000	718	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	981	1718	859	736	981	1459	1604	1677	1896	2388	100	450	200	150	100	900000	27730
