INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT
967	烽燧鎧圖樣	10213087	1	47	1	20308180	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	8	3000	-1	-1	我填了	7	1
968	侍佛圖樣	10214026	1	47	1	20308177	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	23	3000	-1	-1	我填了	7	1
969	歸宿圖樣	10214027	1	47	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	23	3000	-1	-1	我填了	7	1
970	白石肩圖樣	10215026	1	47	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	24	3000	-1	-1	我填了	7	1
971	日月肩圖樣	10215027	1	47	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	24	3000	-1	-1	我填了	7	1
972	曼殊沙華圖樣	10220026	1	45	1	20308173	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	11	3000	-1	-1	我填了	7	2
973	泣露鏈圖樣	10220027	1	45	1	20308174	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	11	3000	-1	-1	我填了	7	2
974	示骨帶圖樣	10221026	1	47	1	20308179	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	25	3000	-1	-1	我填了	7	1
975	謫仙帶圖樣	10221027	1	47	1	20308180	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	25	3000	-1	-1	我填了	7	1
976	彼岸圖樣	10222026	1	45	1	20308177	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
977	吉祥夜圖樣	10222027	1	45	1	20308178	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
978	烏德護符圖樣	10223026	1	45	1	20308175	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
979	鷹翔紋章圖樣	10223027	1	45	1	20308176	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
980	大夏龍雀圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大夏龍雀#W，附帶吸血技能，適合明教弟子學習。	-1	-1
981	大夏龍雀圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大夏龍雀#W，附帶減速技能，適合明教弟子學習。	-1	-1
982	大夏龍雀圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	1	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大夏龍雀#W，附帶破綻技能，適合明教弟子學習。	-1	-1
983	大商塵影圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大商塵影#W，附帶吸血技能，適合武當弟子學習。	-1	-1
984	大商塵影圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大商塵影#W，附帶吸氣技能，適合武當弟子學習。	-1	-1
985	大商塵影圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	3	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大商塵影#W，附帶破綻技能，適合武當弟子學習。	-1	-1
986	大周嵐夜圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大周嵐夜#W，附帶吸血技能，適合峨嵋弟子學習。	-1	-1
987	大周嵐夜圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大周嵐夜#W，附帶虛弱技能，適合峨嵋弟子學習。	-1	-1
988	大周嵐夜圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大周嵐夜#W，附帶破綻技能，適合峨嵋弟子學習。	-1	-1
989	大秦鋒鏑圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大秦鋒鏑#W，附帶吸血技能，適合丐幫弟子學習。	-1	-1
990	大秦鋒鏑圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大秦鋒鏑#W，附帶減速技能，適合丐幫弟子學習。	-1	-1
991	大秦鋒鏑圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大秦鋒鏑#W，附帶虛弱技能，適合丐幫弟子學習。	-1	-1
992	大漢弘綱圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大漢弘綱#W，附帶吸血技能，適合天龍弟子學習。	-1	-1
993	大漢弘綱圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大漢弘綱#W，附帶吸氣技能，適合天龍弟子學習。	-1	-1
994	大漢弘綱圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大漢弘綱#W，附帶虛弱技能，適合天龍弟子學習。	-1	-1
995	大晉星痕圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大晉星痕#W，附帶吸血技能，適合星宿弟子學習。	-1	-1
996	大晉星痕圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大晉星痕#W，附帶打怒技能，適合星宿弟子學習。	-1	-1
997	大晉星痕圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	4	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大晉星痕#W，附帶虛弱技能，適合星宿弟子學習。	-1	-1
998	大隋凝霜圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大隋凝霜#W，附帶吸血技能，適合天山弟子學習。	-1	-1
999	大隋凝霜圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大隋凝霜#W，附帶減速技能，適合天山弟子學習。	-1	-1
1000	大隋凝霜圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	6	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大隋凝霜#W，附帶虛弱技能，適合天山弟子學習。	-1	-1
1001	大唐昆嶽圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大唐昆嶽#W，附帶吸血技能，適合少林弟子學習。	-1	-1
1002	大唐昆嶽圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大唐昆嶽#W，附帶減速技能，適合少林弟子學習。	-1	-1
1003	大唐昆嶽圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	2	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大唐昆嶽#W，附帶虛弱技能，適合少林弟子學習。	-1	-1
1004	大宋君岑圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	5	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大宋君岑#W，附帶吸血技能，適合逍遙弟子學習。	-1	-1
1005	大宋君岑圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	5	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大宋君岑#W，附帶吸氣技能，適合逍遙弟子學習。	-1	-1
1006	大宋君岑圖樣	-1	-1	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	5	30000	335134	-1	將#G連戎神節7級#W鑄造為102級的#Y神器：大宋君岑#W，附帶虛弱技能，適合逍遙弟子學習。	-1	-1
1007	寂滅幻佛腕圖樣	10514090	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	製作#Y寂滅幻佛腕#W。#r適合少林弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1008	焚仙天煞腕圖樣	10514091	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	製作#Y焚仙天煞腕#W。#r適合明教弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1009	嘯天摧雲腕圖樣	10514092	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	製作#Y嘯天摧雲腕#W。#r適合丐幫弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1010	誅魔封玄腕圖樣	10514093	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	製作#Y誅魔封玄腕#W。#r適合武當弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1011	碧神回心腕圖樣	10514094	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	製作#Y碧神回心腕#W。#r適合峨嵋弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1012	骨靈噬魂腕圖樣	10514095	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	製作#Y骨靈噬魂腕#W。#r適合星宿弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1013	天隱殛雷腕圖樣	10514096	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	製作#Y天隱殛雷腕#W。#r適合天山弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1014	仙逸神隱腕圖樣	10514097	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	製作#Y仙逸神隱腕#W。#r適合逍遙弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1015	烏日碧雲腕圖樣	10514098	1	5	1	20310111	4	20105010	64	20103082	48	20308140	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	23	10000	-1	-1	製作#Y烏日碧雲腕#W。#r適合天龍弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1016	寂滅幻佛肩圖樣	10515090	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	製作#Y寂滅幻佛肩#W。#r適合少林弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1017	焚仙天煞肩圖樣	10515091	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	製作#Y焚仙天煞肩#W。#r適合明教弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1018	嘯天摧雲肩圖樣	10515092	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	製作#Y嘯天摧雲肩#W。#r適合丐幫弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1019	誅魔封玄肩圖樣	10515093	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	製作#Y誅魔封玄肩#W。#r適合武當弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1020	碧神回心肩圖樣	10515094	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	製作#Y碧神回心肩#W。#r適合峨嵋弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1021	骨靈噬魂肩圖樣	10515095	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	製作#Y骨靈噬魂肩#W。#r適合星宿弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1022	天隱殛雷肩圖樣	10515096	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	製作#Y天隱殛雷肩#W。#r適合天山弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1023	仙逸神隱肩圖樣	10515097	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	製作#Y仙逸神隱肩#W。#r適合逍遙弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1024	烏日碧雲肩圖樣	10515098	1	5	1	20310111	4	20105010	64	20103082	48	20308150	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	24	10000	-1	-1	製作#Y烏日碧雲肩#W。#r適合天龍弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1025	寂滅腰環圖樣	10521090	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	製作#Y寂滅腰環#W。#r適合少林弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1026	焚仙腰環圖樣	10521091	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	製作#Y焚仙腰環#W。#r適合明教弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1027	嘯天腰環圖樣	10521092	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	製作#Y嘯天腰環#W。#r適合丐幫弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1028	誅魔腰環圖樣	10521093	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	製作#Y誅魔腰環#W。#r適合武當弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1029	碧神腰環圖樣	10521094	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	製作#Y碧神腰環#W。#r適合峨嵋弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1030	骨靈腰環圖樣	10521095	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	製作#Y骨靈腰環#W。#r適合星宿弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1031	天隱腰環圖樣	10521096	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	製作#Y天隱腰環#W。#r適合天山弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1032	仙逸腰環圖樣	10521097	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	製作#Y仙逸腰環#W。#r適合逍遙弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1033	烏日腰環圖樣	10521098	1	5	1	20310111	4	20105010	64	20103082	48	20308160	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	25	10000	-1	-1	製作#Y烏日腰環#W。#r適合天龍弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1034	寂滅佛戒圖樣	10522090	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	製作#Y寂滅佛戒#W。#r適合少林弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1035	焚仙之星圖樣	10522091	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	製作#Y焚仙之星#W。#r適合明教弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1036	嘯天護戒圖樣	10522092	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	製作#Y嘯天護戒#W。#r適合丐幫弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1037	誅魔玄戒圖樣	10522093	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	製作#Y誅魔玄戒#W。#r適合武當弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1038	碧神指環圖樣	10522094	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	製作#Y碧神指環#W。#r適合峨嵋弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1039	骨靈法魂圖樣	10522095	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	製作#Y骨靈法魂#W。#r適合星宿弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1040	天隱指環圖樣	10522096	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	製作#Y天隱指環#W。#r適合天山弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1041	仙逸法戒圖樣	10522097	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	製作#Y仙逸法戒#W。#r適合逍遙弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1042	烏日指環圖樣	10522098	1	6	1	20310111	4	20103010	69	20103094	138	20308120	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	12	10000	-1	-1	製作#Y烏日指環#W。#r適合天龍弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1043	寂滅護符圖樣	10523090	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	製作#Y寂滅護符#W。#r適合少林弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1044	焚仙之辰圖樣	10523091	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	製作#Y焚仙之辰#W。#r適合明教弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1045	嘯天法符圖樣	10523092	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	製作#Y嘯天法符#W。#r適合丐幫弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1046	誅魔玄符圖樣	10523093	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	製作#Y誅魔玄符#W。#r適合武當弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1047	碧神護符圖樣	10523094	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	製作#Y碧神護符#W。#r適合峨嵋弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1048	骨靈殘魄圖樣	10523095	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	製作#Y骨靈殘魄#W。#r適合星宿弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1049	天隱護符圖樣	10523096	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	製作#Y天隱護符#W。#r適合天山弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1050	仙逸法符圖樣	10523097	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	製作#Y仙逸法符#W。#r適合逍遙弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1051	烏日護符圖樣	10523098	1	6	1	20310111	4	20103010	69	20103094	138	20308130	1	-1	-1	150	-1	-1	-1	-1	-1	-1	0	0	13	10000	-1	-1	製作#Y烏日護符#W。#r適合天龍弟子裝備。#r#c54FF00（消耗活力150點）	7	-1
1052	破魂圖樣	10222031	1	6	7	20103008	56	20103092	108	20308118	1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1053	鳳武圖樣	10222032	1	6	7	20103008	56	20103092	108	20308118	1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1054	破天圖樣	10222033	1	6	8	20103009	63	20103093	126	20308119	1	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1055	霜曉圖樣	10222034	1	6	8	20103009	63	20103093	126	20308119	1	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1056	驚心圖樣	10222035	1	6	9	20103010	69	20103094	138	20308120	1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1057	橫笛圖樣	10222036	1	6	9	20103010	69	20103094	138	20308120	1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	0	1	12	3000	-1	-1	我填了	7	-1
1058	月榭圖樣	10223031	1	6	7	20103008	56	20103092	108	20308128	1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1059	鷹揚圖樣	10223032	1	6	7	20103008	56	20103092	108	20308128	1	-1	-1	-1	-1	60	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1060	輕寒圖樣	10223033	1	6	8	20103009	63	20103093	126	20308129	1	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1061	醉舞圖樣	10223034	1	6	8	20103009	63	20103093	126	20308129	1	-1	-1	-1	-1	65	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1062	碧樓圖樣	10223035	1	6	9	20103010	69	20103094	138	20308130	1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1063	淺浪圖樣	10223036	1	6	9	20103010	69	20103094	138	20308130	1	-1	-1	-1	-1	70	-1	-1	-1	-1	-1	-1	0	1	13	3000	-1	-1	我填了	7	-1
1064	破魂圖樣	10222031	1	48	1	20308118	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1065	鳳武圖樣	10222032	1	48	1	20308118	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1066	破天圖樣	10222033	1	48	1	20308119	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1067	霜曉圖樣	10222034	1	48	1	20308119	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1068	驚心圖樣	10222035	1	48	1	20308120	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1069	橫笛圖樣	10222036	1	48	1	20308120	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	12	3000	-1	-1	我填了	7	2
1070	月榭圖樣	10223031	1	48	1	20308128	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
1071	鷹揚圖樣	10223032	1	48	1	20308128	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
1072	輕寒圖樣	10223033	1	48	1	20308129	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	13	3000	-1	-1	我填了	7	2
